respID,qID,altID,attID,attribute
1670,2,2,4,Vehicle history report available
1670,2,3,16,Interior/exterior condition
1670,2,4,11,Test-driving the vehicle
1670,2,5,10,Pre-purchase independent inspection
1670,3,1,17,Cargo space
1670,3,2,6,Vehicle fuel efficiency
1670,3,3,1,Certified Pre-Owned (CPO) vehicle
1670,3,4,13,Purchase price
1670,3,5,2,Brand/Make
1670,4,1,5,Where was the vehicle previously used?
1670,4,2,15,Vehicle age
1670,4,3,3,Number of previous owners
1670,4,4,6,Vehicle fuel efficiency
1670,4,5,17,Cargo space
1670,5,1,2,Brand/Make
1670,5,2,7,Vehicle warranty
1670,5,3,15,Vehicle age
1670,5,4,14,Vehicle seating capacity
1670,5,5,9,Pre-approved loan for the vehicle
1670,6,1,5,Where was the vehicle previously used?
1670,6,2,10,Pre-purchase independent inspection
1670,6,3,8,Return window
1670,6,4,16,Interior/exterior condition
1670,6,5,12,Mileage on the vehicle
1671,1,1,2,Brand/Make
1671,1,2,13,Purchase price
1671,1,3,6,Vehicle fuel efficiency
1671,1,4,5,Where was the vehicle previously used?
1671,1,5,14,Vehicle seating capacity
1671,2,1,9,Pre-approved loan for the vehicle
1671,2,2,7,Vehicle warranty
1671,2,3,4,Vehicle history report available
1671,2,4,8,Return window
1671,2,5,11,Test-driving the vehicle
1671,3,1,10,Pre-purchase independent inspection
1671,3,2,12,Mileage on the vehicle
1671,3,3,15,Vehicle age
1671,3,4,3,Number of previous owners
1671,3,5,16,Interior/exterior condition
1671,4,1,1,Certified Pre-Owned (CPO) vehicle
1671,4,2,17,Cargo space
1671,4,3,9,Pre-approved loan for the vehicle
1671,4,4,5,Where was the vehicle previously used?
1671,4,5,4,Vehicle history report available
1671,5,1,3,Number of previous owners
1671,5,2,16,Interior/exterior condition
1671,5,3,13,Purchase price
1671,5,4,8,Return window
1671,5,5,7,Vehicle warranty
1671,6,1,10,Pre-purchase independent inspection
1671,6,2,14,Vehicle seating capacity
1671,6,3,17,Cargo space
1671,6,4,11,Test-driving the vehicle
1671,6,5,1,Certified Pre-Owned (CPO) vehicle
1672,1,1,8,Return window
1672,1,2,10,Pre-purchase independent inspection
1672,1,3,14,Vehicle seating capacity
1672,1,4,5,Where was the vehicle previously used?
1672,1,5,16,Interior/exterior condition
1672,2,1,17,Cargo space
1672,2,2,9,Pre-approved loan for the vehicle
1672,2,3,11,Test-driving the vehicle
1672,2,4,6,Vehicle fuel efficiency
1672,2,5,13,Purchase price
1672,3,1,15,Vehicle age
1672,3,2,1,Certified Pre-Owned (CPO) vehicle
1672,3,3,4,Vehicle history report available
1672,3,4,12,Mileage on the vehicle
1672,3,5,3,Number of previous owners
1672,4,1,2,Brand/Make
1672,4,2,7,Vehicle warranty
1672,4,3,15,Vehicle age
1672,4,4,10,Pre-purchase independent inspection
1672,4,5,4,Vehicle history report available
1672,5,1,11,Test-driving the vehicle
1672,5,2,5,Where was the vehicle previously used?
1672,5,3,1,Certified Pre-Owned (CPO) vehicle
1672,5,4,2,Brand/Make
1672,5,5,13,Purchase price
1672,6,1,3,Number of previous owners
1672,6,2,17,Cargo space
1672,6,3,16,Interior/exterior condition
1672,6,4,14,Vehicle seating capacity
1672,6,5,7,Vehicle warranty
1673,1,1,16,Interior/exterior condition
1673,1,2,14,Vehicle seating capacity
1673,1,3,10,Pre-purchase independent inspection
1673,1,4,5,Where was the vehicle previously used?
1673,1,5,8,Return window
1673,2,1,7,Vehicle warranty
1673,2,2,4,Vehicle history report available
1673,2,3,2,Brand/Make
1673,2,4,1,Certified Pre-Owned (CPO) vehicle
1673,2,5,13,Purchase price
1673,3,1,3,Number of previous owners
1673,3,2,17,Cargo space
1673,3,3,12,Mileage on the vehicle
1673,3,4,6,Vehicle fuel efficiency
1673,3,5,9,Pre-approved loan for the vehicle
1673,4,1,11,Test-driving the vehicle
1673,4,2,15,Vehicle age
1673,4,3,12,Mileage on the vehicle
1673,4,4,13,Purchase price
1673,4,5,9,Pre-approved loan for the vehicle
1673,5,1,10,Pre-purchase independent inspection
1673,5,2,16,Interior/exterior condition
1673,5,3,1,Certified Pre-Owned (CPO) vehicle
1673,5,4,5,Where was the vehicle previously used?
1673,5,5,15,Vehicle age
1673,6,1,4,Vehicle history report available
1673,6,2,14,Vehicle seating capacity
1673,6,3,3,Number of previous owners
1673,6,4,11,Test-driving the vehicle
1673,6,5,7,Vehicle warranty
1675,1,1,8,Return window
1675,1,2,1,Certified Pre-Owned (CPO) vehicle
1675,1,3,3,Number of previous owners
1675,1,4,17,Cargo space
1675,1,5,9,Pre-approved loan for the vehicle
1675,2,1,10,Pre-purchase independent inspection
1675,2,2,11,Test-driving the vehicle
1675,2,3,2,Brand/Make
1675,2,4,16,Interior/exterior condition
1675,2,5,6,Vehicle fuel efficiency
1675,3,1,15,Vehicle age
1675,3,2,5,Where was the vehicle previously used?
1675,3,3,7,Vehicle warranty
1675,3,4,13,Purchase price
1675,3,5,14,Vehicle seating capacity
1675,4,1,12,Mileage on the vehicle
1675,4,2,4,Vehicle history report available
1675,4,3,14,Vehicle seating capacity
1675,4,4,5,Where was the vehicle previously used?
1675,4,5,3,Number of previous owners
1675,5,1,10,Pre-purchase independent inspection
1675,5,2,6,Vehicle fuel efficiency
1675,5,3,1,Certified Pre-Owned (CPO) vehicle
1675,5,4,15,Vehicle age
1675,5,5,11,Test-driving the vehicle
1675,6,1,4,Vehicle history report available
1675,6,2,2,Brand/Make
1675,6,3,8,Return window
1675,6,4,13,Purchase price
1675,6,5,9,Pre-approved loan for the vehicle
1676,1,1,10,Pre-purchase independent inspection
1676,1,2,1,Certified Pre-Owned (CPO) vehicle
1676,1,3,8,Return window
1676,1,4,16,Interior/exterior condition
1676,1,5,14,Vehicle seating capacity
1676,2,1,11,Test-driving the vehicle
1676,2,2,6,Vehicle fuel efficiency
1676,2,3,5,Where was the vehicle previously used?
1676,2,4,17,Cargo space
1676,2,5,9,Pre-approved loan for the vehicle
1676,3,1,3,Number of previous owners
1676,3,2,2,Brand/Make
1676,3,3,7,Vehicle warranty
1676,3,4,13,Purchase price
1676,3,5,15,Vehicle age
1676,4,1,4,Vehicle history report available
1676,4,2,12,Mileage on the vehicle
1676,4,3,14,Vehicle seating capacity
1676,4,4,8,Return window
1676,4,5,1,Certified Pre-Owned (CPO) vehicle
1676,5,1,13,Purchase price
1676,5,2,16,Interior/exterior condition
1676,5,3,7,Vehicle warranty
1676,5,4,6,Vehicle fuel efficiency
1676,5,5,17,Cargo space
1676,6,1,9,Pre-approved loan for the vehicle
1676,6,2,2,Brand/Make
1676,6,3,11,Test-driving the vehicle
1676,6,4,15,Vehicle age
1676,6,5,4,Vehicle history report available
1677,1,1,4,Vehicle history report available
1677,1,2,15,Vehicle age
1677,1,3,16,Interior/exterior condition
1677,1,4,13,Purchase price
1677,1,5,8,Return window
1677,2,1,1,Certified Pre-Owned (CPO) vehicle
1677,2,2,10,Pre-purchase independent inspection
1677,2,3,12,Mileage on the vehicle
1677,2,4,9,Pre-approved loan for the vehicle
1677,2,5,5,Where was the vehicle previously used?
1677,3,1,7,Vehicle warranty
1677,3,2,6,Vehicle fuel efficiency
1677,3,3,17,Cargo space
1677,3,4,14,Vehicle seating capacity
1677,3,5,3,Number of previous owners
1677,4,1,11,Test-driving the vehicle
1677,4,2,2,Brand/Make
1677,4,3,9,Pre-approved loan for the vehicle
1677,4,4,15,Vehicle age
1677,4,5,17,Cargo space
1677,5,1,13,Purchase price
1677,5,2,3,Number of previous owners
1677,5,3,16,Interior/exterior condition
1677,5,4,11,Test-driving the vehicle
1677,5,5,2,Brand/Make
1677,6,1,8,Return window
1677,6,2,4,Vehicle history report available
1677,6,3,12,Mileage on the vehicle
1677,6,4,14,Vehicle seating capacity
1677,6,5,1,Certified Pre-Owned (CPO) vehicle
1679,1,1,11,Test-driving the vehicle
1679,1,2,8,Return window
1679,1,3,13,Purchase price
1679,1,4,7,Vehicle warranty
1679,1,5,9,Pre-approved loan for the vehicle
1679,2,1,17,Cargo space
1679,2,2,1,Certified Pre-Owned (CPO) vehicle
1679,2,3,16,Interior/exterior condition
1679,2,4,4,Vehicle history report available
1679,2,5,14,Vehicle seating capacity
1679,3,1,3,Number of previous owners
1679,3,2,15,Vehicle age
1679,3,3,5,Where was the vehicle previously used?
1679,3,4,2,Brand/Make
1679,3,5,6,Vehicle fuel efficiency
1679,4,1,10,Pre-purchase independent inspection
1679,4,2,12,Mileage on the vehicle
1679,4,3,1,Certified Pre-Owned (CPO) vehicle
1679,4,4,8,Return window
1679,4,5,3,Number of previous owners
1679,5,1,11,Test-driving the vehicle
1679,5,2,15,Vehicle age
1679,5,3,5,Where was the vehicle previously used?
1679,5,4,12,Mileage on the vehicle
1679,5,5,2,Brand/Make
1679,6,1,13,Purchase price
1679,6,2,9,Pre-approved loan for the vehicle
1679,6,3,4,Vehicle history report available
1679,6,4,14,Vehicle seating capacity
1679,6,5,10,Pre-purchase independent inspection
1680,1,1,10,Pre-purchase independent inspection
1680,1,2,2,Brand/Make
1680,1,3,11,Test-driving the vehicle
1680,1,4,6,Vehicle fuel efficiency
1680,1,5,4,Vehicle history report available
1680,2,1,12,Mileage on the vehicle
1680,2,2,13,Purchase price
1680,2,3,15,Vehicle age
1680,2,4,5,Where was the vehicle previously used?
1680,2,5,1,Certified Pre-Owned (CPO) vehicle
1680,3,1,14,Vehicle seating capacity
1680,3,2,17,Cargo space
1680,3,3,9,Pre-approved loan for the vehicle
1680,3,4,7,Vehicle warranty
1680,3,5,16,Interior/exterior condition
1680,4,1,8,Return window
1680,4,2,3,Number of previous owners
1680,4,3,5,Where was the vehicle previously used?
1680,4,4,17,Cargo space
1680,4,5,12,Mileage on the vehicle
1680,5,1,13,Purchase price
1680,5,2,14,Vehicle seating capacity
1680,5,3,16,Interior/exterior condition
1680,5,4,2,Brand/Make
1680,5,5,6,Vehicle fuel efficiency
1680,6,1,3,Number of previous owners
1680,6,2,4,Vehicle history report available
1680,6,3,1,Certified Pre-Owned (CPO) vehicle
1680,6,4,15,Vehicle age
1680,6,5,7,Vehicle warranty
1681,1,1,16,Interior/exterior condition
1681,1,2,5,Where was the vehicle previously used?
1681,1,3,4,Vehicle history report available
1681,1,4,1,Certified Pre-Owned (CPO) vehicle
1681,1,5,6,Vehicle fuel efficiency
1681,2,1,14,Vehicle seating capacity
1681,2,2,8,Return window
1681,2,3,9,Pre-approved loan for the vehicle
1681,2,4,3,Number of previous owners
1681,2,5,17,Cargo space
1681,3,1,13,Purchase price
1681,3,2,11,Test-driving the vehicle
1681,3,3,7,Vehicle warranty
1681,3,4,15,Vehicle age
1681,3,5,2,Brand/Make
1681,4,1,12,Mileage on the vehicle
1681,4,2,10,Pre-purchase independent inspection
1681,4,3,13,Purchase price
1681,4,4,17,Cargo space
1681,4,5,16,Interior/exterior condition
1681,5,1,8,Return window
1681,5,2,10,Pre-purchase independent inspection
1681,5,3,7,Vehicle warranty
1681,5,4,5,Where was the vehicle previously used?
1681,5,5,3,Number of previous owners
1681,6,1,1,Certified Pre-Owned (CPO) vehicle
1681,6,2,2,Brand/Make
1681,6,3,14,Vehicle seating capacity
1681,6,4,11,Test-driving the vehicle
1681,6,5,12,Mileage on the vehicle
1682,1,1,9,Pre-approved loan for the vehicle
1682,1,2,16,Interior/exterior condition
1682,1,3,5,Where was the vehicle previously used?
1682,1,4,3,Number of previous owners
1682,1,5,15,Vehicle age
1682,2,1,2,Brand/Make
1682,2,2,8,Return window
1682,2,3,17,Cargo space
1682,2,4,4,Vehicle history report available
1682,2,5,13,Purchase price
1682,3,1,6,Vehicle fuel efficiency
1682,3,2,7,Vehicle warranty
1682,3,3,11,Test-driving the vehicle
1682,3,4,10,Pre-purchase independent inspection
1682,3,5,1,Certified Pre-Owned (CPO) vehicle
1682,4,1,12,Mileage on the vehicle
1682,4,2,14,Vehicle seating capacity
1682,4,3,6,Vehicle fuel efficiency
1682,4,4,7,Vehicle warranty
1682,4,5,10,Pre-purchase independent inspection
1682,5,1,11,Test-driving the vehicle
1682,5,2,12,Mileage on the vehicle
1682,5,3,4,Vehicle history report available
1682,5,4,17,Cargo space
1682,5,5,15,Vehicle age
1682,6,1,9,Pre-approved loan for the vehicle
1682,6,2,8,Return window
1682,6,3,16,Interior/exterior condition
1682,6,4,14,Vehicle seating capacity
1682,6,5,13,Purchase price
1683,1,1,4,Vehicle history report available
1683,1,2,12,Mileage on the vehicle
1683,1,3,3,Number of previous owners
1683,1,4,10,Pre-purchase independent inspection
1683,1,5,9,Pre-approved loan for the vehicle
1683,2,1,5,Where was the vehicle previously used?
1683,2,2,16,Interior/exterior condition
1683,2,3,7,Vehicle warranty
1683,2,4,13,Purchase price
1683,2,5,1,Certified Pre-Owned (CPO) vehicle
1683,3,1,11,Test-driving the vehicle
1683,3,2,15,Vehicle age
1683,3,3,17,Cargo space
1683,3,4,6,Vehicle fuel efficiency
1683,3,5,8,Return window
1683,4,1,2,Brand/Make
1683,4,2,14,Vehicle seating capacity
1683,4,3,3,Number of previous owners
1683,4,4,9,Pre-approved loan for the vehicle
1683,4,5,13,Purchase price
1683,5,1,7,Vehicle warranty
1683,5,2,2,Brand/Make
1683,5,3,12,Mileage on the vehicle
1683,5,4,4,Vehicle history report available
1683,5,5,5,Where was the vehicle previously used?
1683,6,1,6,Vehicle fuel efficiency
1683,6,2,15,Vehicle age
1683,6,3,8,Return window
1683,6,4,11,Test-driving the vehicle
1683,6,5,17,Cargo space
1684,1,1,13,Purchase price
1684,1,2,1,Certified Pre-Owned (CPO) vehicle
1684,1,3,12,Mileage on the vehicle
1684,1,4,17,Cargo space
1684,1,5,9,Pre-approved loan for the vehicle
1684,2,1,11,Test-driving the vehicle
1684,2,2,8,Return window
1684,2,3,10,Pre-purchase independent inspection
1684,2,4,14,Vehicle seating capacity
1684,2,5,16,Interior/exterior condition
1684,3,1,7,Vehicle warranty
1684,3,2,2,Brand/Make
1684,3,3,4,Vehicle history report available
1684,3,4,5,Where was the vehicle previously used?
1684,3,5,6,Vehicle fuel efficiency
1684,4,1,3,Number of previous owners
1684,4,2,15,Vehicle age
1684,4,3,4,Vehicle history report available
1684,4,4,13,Purchase price
1684,4,5,17,Cargo space
1684,5,1,9,Pre-approved loan for the vehicle
1684,5,2,16,Interior/exterior condition
1684,5,3,7,Vehicle warranty
1684,5,4,14,Vehicle seating capacity
1684,5,5,12,Mileage on the vehicle
1684,6,1,15,Vehicle age
1684,6,2,5,Where was the vehicle previously used?
1684,6,3,10,Pre-purchase independent inspection
1684,6,4,3,Number of previous owners
1684,6,5,6,Vehicle fuel efficiency
1688,1,1,8,Return window
1688,1,2,1,Certified Pre-Owned (CPO) vehicle
1688,1,3,5,Where was the vehicle previously used?
1688,1,4,6,Vehicle fuel efficiency
1688,1,5,2,Brand/Make
1688,2,1,15,Vehicle age
1688,2,2,17,Cargo space
1688,2,3,4,Vehicle history report available
1688,2,4,11,Test-driving the vehicle
1688,2,5,16,Interior/exterior condition
1688,3,1,14,Vehicle seating capacity
1688,3,2,12,Mileage on the vehicle
1688,3,3,3,Number of previous owners
1688,3,4,13,Purchase price
1688,3,5,7,Vehicle warranty
1688,4,1,9,Pre-approved loan for the vehicle
1688,4,2,10,Pre-purchase independent inspection
1688,4,3,11,Test-driving the vehicle
1688,4,4,8,Return window
1688,4,5,7,Vehicle warranty
1688,5,1,1,Certified Pre-Owned (CPO) vehicle
1688,5,2,2,Brand/Make
1688,5,3,17,Cargo space
1688,5,4,6,Vehicle fuel efficiency
1688,5,5,13,Purchase price
1688,6,1,14,Vehicle seating capacity
1688,6,2,10,Pre-purchase independent inspection
1688,6,3,15,Vehicle age
1688,6,4,4,Vehicle history report available
1688,6,5,9,Pre-approved loan for the vehicle
1689,1,1,10,Pre-purchase independent inspection
1689,1,2,8,Return window
1689,1,3,16,Interior/exterior condition
1689,1,4,13,Purchase price
1689,1,5,11,Test-driving the vehicle
1689,2,1,6,Vehicle fuel efficiency
1689,2,2,1,Certified Pre-Owned (CPO) vehicle
1689,2,3,9,Pre-approved loan for the vehicle
1689,2,4,7,Vehicle warranty
1689,2,5,14,Vehicle seating capacity
1689,3,1,17,Cargo space
1689,3,2,4,Vehicle history report available
1689,3,3,12,Mileage on the vehicle
1689,3,4,15,Vehicle age
1689,3,5,2,Brand/Make
1689,4,1,5,Where was the vehicle previously used?
1689,4,2,3,Number of previous owners
1689,4,3,13,Purchase price
1689,4,4,10,Pre-purchase independent inspection
1689,4,5,2,Brand/Make
1689,5,1,6,Vehicle fuel efficiency
1689,5,2,3,Number of previous owners
1689,5,3,11,Test-driving the vehicle
1689,5,4,12,Mileage on the vehicle
1689,5,5,8,Return window
1689,6,1,5,Where was the vehicle previously used?
1689,6,2,15,Vehicle age
1689,6,3,4,Vehicle history report available
1689,6,4,9,Pre-approved loan for the vehicle
1689,6,5,17,Cargo space
1690,1,1,2,Brand/Make
1690,1,2,10,Pre-purchase independent inspection
1690,1,3,11,Test-driving the vehicle
1690,1,4,5,Where was the vehicle previously used?
1690,1,5,17,Cargo space
1690,2,1,12,Mileage on the vehicle
1690,2,2,16,Interior/exterior condition
1690,2,3,1,Certified Pre-Owned (CPO) vehicle
1690,2,4,13,Purchase price
1690,2,5,6,Vehicle fuel efficiency
1690,3,1,14,Vehicle seating capacity
1690,3,2,4,Vehicle history report available
1690,3,3,8,Return window
1690,3,4,3,Number of previous owners
1690,3,5,7,Vehicle warranty
1690,4,1,15,Vehicle age
1690,4,2,9,Pre-approved loan for the vehicle
1690,4,3,4,Vehicle history report available
1690,4,4,14,Vehicle seating capacity
1690,4,5,17,Cargo space
1690,5,1,3,Number of previous owners
1690,5,2,13,Purchase price
1690,5,3,15,Vehicle age
1690,5,4,9,Pre-approved loan for the vehicle
1690,5,5,6,Vehicle fuel efficiency
1690,6,1,12,Mileage on the vehicle
1690,6,2,1,Certified Pre-Owned (CPO) vehicle
1690,6,3,8,Return window
1690,6,4,2,Brand/Make
1690,6,5,10,Pre-purchase independent inspection
1691,1,1,12,Mileage on the vehicle
1691,1,2,10,Pre-purchase independent inspection
1691,1,3,9,Pre-approved loan for the vehicle
1691,1,4,8,Return window
1691,1,5,2,Brand/Make
1691,2,1,15,Vehicle age
1691,2,2,3,Number of previous owners
1691,2,3,14,Vehicle seating capacity
1691,2,4,16,Interior/exterior condition
1691,2,5,13,Purchase price
1691,3,1,4,Vehicle history report available
1691,3,2,1,Certified Pre-Owned (CPO) vehicle
1691,3,3,17,Cargo space
1691,3,4,11,Test-driving the vehicle
1691,3,5,6,Vehicle fuel efficiency
1691,4,1,5,Where was the vehicle previously used?
1691,4,2,7,Vehicle warranty
1691,4,3,9,Pre-approved loan for the vehicle
1691,4,4,4,Vehicle history report available
1691,4,5,15,Vehicle age
1691,5,1,2,Brand/Make
1691,5,2,10,Pre-purchase independent inspection
1691,5,3,1,Certified Pre-Owned (CPO) vehicle
1691,5,4,3,Number of previous owners
1691,5,5,13,Purchase price
1691,6,1,11,Test-driving the vehicle
1691,6,2,12,Mileage on the vehicle
1691,6,3,17,Cargo space
1691,6,4,8,Return window
1691,6,5,16,Interior/exterior condition
1692,1,1,4,Vehicle history report available
1692,1,2,3,Number of previous owners
1692,1,3,12,Mileage on the vehicle
1692,1,4,2,Brand/Make
1692,1,5,7,Vehicle warranty
1692,2,1,17,Cargo space
1692,2,2,10,Pre-purchase independent inspection
1692,2,3,16,Interior/exterior condition
1692,2,4,15,Vehicle age
1692,2,5,14,Vehicle seating capacity
1692,3,1,8,Return window
1692,3,2,6,Vehicle fuel efficiency
1692,3,3,1,Certified Pre-Owned (CPO) vehicle
1692,3,4,9,Pre-approved loan for the vehicle
1692,3,5,13,Purchase price
1692,4,1,5,Where was the vehicle previously used?
1692,4,2,11,Test-driving the vehicle
1692,4,3,1,Certified Pre-Owned (CPO) vehicle
1692,4,4,14,Vehicle seating capacity
1692,4,5,17,Cargo space
1692,5,1,10,Pre-purchase independent inspection
1692,5,2,7,Vehicle warranty
1692,5,3,5,Where was the vehicle previously used?
1692,5,4,16,Interior/exterior condition
1692,5,5,3,Number of previous owners
1692,6,1,4,Vehicle history report available
1692,6,2,11,Test-driving the vehicle
1692,6,3,13,Purchase price
1692,6,4,8,Return window
1692,6,5,12,Mileage on the vehicle
1693,1,1,10,Pre-purchase independent inspection
1693,1,2,14,Vehicle seating capacity
1693,1,3,7,Vehicle warranty
1693,1,4,8,Return window
1693,1,5,2,Brand/Make
